ID,Rank,Name,GENDER,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,card,Functional Position,Prob_Attacking Midfielder,Prob_Center Back,Prob_Central Midfielder,Prob_Defensive Midfielder,Prob_Full Back,Prob_Striker,Prob_Wide Midfielder,Prob_Winger,PredictedFunctionalPosition1,FunctionalPositionProbability1,PredictedFunctionalPosition2,FunctionalPositionProbability2,PredictedFunctionalPosition3,FunctionalPositionProbability3,OfficialFunctionalPositionMatch
277922,13415,Kamari Doyle,M,62,69,60,61,64,46,56,70,69,58,59,65,63,44,55,61,62,65,60,59,63,65,65,65,59,64,63,44,41,53,43,43,53,56,58,53,Attacking Midfielder,5,3,Right,"177cm / 5'10""",72kg / 159lb,"['CM', 'LW']",20,England,EFL League One,Reading,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kamari-doyle/277922,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/277922_en.webp,Attacking Midfielder,0.13047702955088555,1.4693092776383622e-08,0.01788057569761191,8.851626567901479e-05,0.0011966057943249102,0.003130334145849657,0.6599423898188473,0.18728453403370898,Wide Midfielder,0.6599423898188473,Winger,0.18728453403370898,Attacking Midfielder,0.13047702955088555,False
72695,13417,Dorin Codrea,M,62,63,51,54,56,63,68,61,64,52,50,59,49,40,51,49,50,45,60,57,44,53,58,60,61,59,55,63,60,65,64,60,71,66,71,60,Defensive Midfielder,3,2,Right,"185cm / 6'1""",79kg / 174lb,"['CM', 'CB']",28,Romania,SUPERLIGA,FC Univ. Cluj,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dorin-codrea/72695,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/72695_en.webp,Defensive Midfielder,0.000100306219804181,0.7679985568126658,0.011342855355367403,0.177784530491526,0.04252623672524539,8.679207771810878e-05,0.00015501308064776536,5.709237025428111e-06,Center Back,0.7679985568126658,Defensive Midfielder,0.177784530491526,Full Back,0.04252623672524539,False
79513,13418,Bahmed Deuff,M,62,55,48,57,63,59,73,52,58,47,44,65,42,38,50,43,53,47,69,60,45,68,51,43,59,63,63,53,61,51,67,65,74,53,85,67,Defensive Midfielder,3,3,Right,"196cm / 6'5""",85kg / 187lb,['CM'],20,France,Ligue 1 McDonald's,FC Nantes,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/bahmed-deuff/79513,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/79513_en.webp,Defensive Midfielder,0.0009590533257079954,0.6585359385340004,0.055598083824051486,0.28362949444966423,0.0011130007226622012,2.3829411207405513e-05,0.00013736069952179653,3.2390331846168013e-06,Center Back,0.6585359385340004,Defensive Midfielder,0.28362949444966423,Central Midfielder,0.055598083824051486,False
273573,13425,Matt Healy,M,62,56,57,60,59,58,65,60,52,53,54,63,63,47,52,50,60,55,67,61,59,60,51,49,58,61,60,60,48,58,60,56,58,74,66,54,Defensive Midfielder,2,2,Right,"186cm / 6'1""",76kg / 168lb,"['CM', 'CB']",23,Republic of Ireland,SSE Airtricity PD,Shamrock Rovers,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/matt-healy/273573,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/273573_en.webp,Defensive Midfielder,0.009007171727372126,0.0005505853538465258,0.5165778697674369,0.472261458955783,0.0011255274227552502,5.313742863217838e-05,0.00038595554812433634,3.82937960497347e-05,Central Midfielder,0.5165778697674369,Defensive Midfielder,0.472261458955783,Attacking Midfielder,0.009007171727372126,False
277584,13427,Joel Colwill,M,62,71,55,59,65,51,54,75,68,58,55,58,55,44,42,53,58,56,63,61,60,64,79,72,60,62,57,54,50,48,54,46,60,64,53,40,Attacking Midfielder,2,3,Right,"179cm / 5'10""",68kg / 150lb,['CM'],21,Wales,EFL League One,Cardiff City,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/joel-colwill/277584,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/277584_en.webp,Attacking Midfielder,0.25173657821055945,8.24321651037392e-06,0.5722599536658615,0.005535223326117978,0.005379861143420386,0.003399091689459584,0.1457707591599892,0.015910289588081685,Central Midfielder,0.5722599536658615,Attacking Midfielder,0.25173657821055945,Wide Midfielder,0.1457707591599892,False
268503,13436,Asker Beck,M,62,66,59,61,65,54,49,67,65,62,59,64,56,49,48,60,64,40,65,59,48,63,68,64,56,68,60,46,50,55,58,56,47,63,42,50,Central Midfielder,3,2,Right,"184cm / 6'0""",70kg / 154lb,['CAM'],22,Denmark,3F Superliga,Viborg FF,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/asker-beck/268503,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/268503_en.webp,Central Midfielder,0.2694280586970706,5.677891307206942e-07,0.20838783101924732,0.00233268303077824,0.021994792199360062,0.0035041004558185986,0.3875069883933501,0.10684497841524439,Wide Midfielder,0.3875069883933501,Attacking Midfielder,0.2694280586970706,Central Midfielder,0.20838783101924732,False
78661,13444,Brandon Bokangu,M,62,76,59,58,64,32,64,73,79,62,60,64,56,51,55,59,59,45,61,53,54,66,59,67,53,64,57,29,51,28,32,30,70,61,71,49,Striker,3,3,Right,"181cm / 5'11""",75kg / 165lb,['RM'],26,Congo,Ligue 2 BKT,AS Nancy Lorraine,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/brandon-bokangu/78661,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/78661_en.webp,Striker,0.022297867903117732,1.3798396845628082e-12,0.00015405874869439212,2.926669014088786e-09,7.271646509280772e-07,0.06768241505647064,0.6736383479141085,0.236226580284909,Wide Midfielder,0.6736383479141085,Winger,0.236226580284909,Striker,0.06768241505647064,False
243924,13447,Mouhamadou Drammeh,M,62,61,49,56,59,60,68,60,62,42,44,58,50,52,48,54,48,52,63,57,54,58,57,62,62,61,62,59,58,63,59,56,69,65,72,62,Defensive Midfielder,3,2,Left,"188cm / 6'2""",75kg / 165lb,['CM'],26,France,SUPERLIGA,FC Univ. Cluj,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mouhamadou-drammeh/243924,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/243924_en.webp,Defensive Midfielder,0.00025734689194284346,0.48596499471506066,0.01969823354921259,0.2944267196696593,0.19830586426483107,2.6839419217701946e-05,0.0012968539524079424,2.3147537667864814e-05,Center Back,0.48596499471506066,Defensive Midfielder,0.2944267196696593,Full Back,0.19830586426483107,False
255160,13408,Kim Min Jun,M,62,80,57,57,63,29,70,78,82,65,61,67,45,37,45,54,61,43,59,55,57,62,77,64,49,61,64,23,51,23,31,34,73,69,71,68,Right Winger,3,3,Left,"182cm / 6'0""",74kg / 163lb,"['RM', 'ST']",26,Korea Republic,K League 1,Gangwon FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kim-min-jun/255160,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/255160_en.webp,Winger,0.05699334132007447,1.234305847937632e-12,0.0002500719768960942,4.192767181283832e-09,5.055152020775205e-07,0.20307863553327277,0.4652789636913769,0.27439847776917636,Wide Midfielder,0.4652789636913769,Winger,0.27439847776917636,Striker,0.20307863553327277,False
278043,13453,Amine Naïfi,M,62,80,61,59,68,32,53,80,80,61,64,65,55,58,44,58,58,52,62,54,62,68,78,67,58,67,56,26,48,27,34,33,57,55,49,57,Striker,3,3,Right,"183cm / 6'0""",69kg / 152lb,"['RW', 'LW', 'CAM']",26,France,3. Liga,Saarbrücken,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/amine-naifi/278043,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/278043_en.webp,Striker,0.04469579189148615,1.5389806862339062e-14,0.00013194930926999922,7.887210384135591e-10,2.9160419970791057e-07,0.033983681952090325,0.5988642238029457,0.3223240606512717,Wide Midfielder,0.5988642238029457,Winger,0.3223240606512717,Attacking Midfielder,0.04469579189148615,False
228685,13459,Elliott List,M,62,89,61,52,64,28,58,88,90,57,62,66,58,54,56,53,52,41,56,44,53,62,86,82,58,59,57,18,53,19,33,35,76,73,54,45,Striker,3,3,Right,"174cm / 5'9""",74kg / 163lb,"['LM', 'RM', 'LW']",28,England,EFL League One,Northampton,['Rapid'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/elliott-list/228685,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/228685_en.webp,Striker,0.003840636393513691,1.8095605233051593e-13,5.772654562872281e-06,3.8929455299803455e-11,1.6194726125774294e-06,0.4245919727490888,0.48526227035128583,0.08629772833982578,Wide Midfielder,0.48526227035128583,Striker,0.4245919727490888,Winger,0.08629772833982578,False
262930,13461,Daniel Oyegoke,M,62,76,42,52,60,62,60,72,79,51,40,48,40,39,42,51,44,36,61,56,34,62,63,70,57,56,54,61,55,61,64,65,69,52,63,61,Center Back,3,2,Right,"178cm / 5'10""",73kg / 161lb,"['RB', 'RM']",23,England,Serie A Enilive,Hellas Verona,['Technical'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/daniel-oyegoke/262930,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262930_en.webp,Center Back,2.3154952414391e-05,0.2163424920728081,0.0005630842954583736,0.010223043112254982,0.7715064174172235,2.1269045015234673e-06,0.0013212568890319956,1.8424356307168156e-05,Full Back,0.7715064174172235,Center Back,0.2163424920728081,Defensive Midfielder,0.010223043112254982,False
276534,13464,Ben Westermeier,M,62,68,42,63,61,52,66,67,68,47,38,52,39,35,44,62,64,41,70,64,42,54,73,58,60,69,61,53,51,50,54,52,64,73,68,54,Defensive Midfielder,3,2,Right,"180cm / 5'11""",75kg / 165lb,['CM'],22,Germany,3. Liga,SSV Ulm 1846,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ben-westermeier/276534,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/276534_en.webp,Defensive Midfielder,0.01082545753111634,0.0004559401412744031,0.6456956604082289,0.1686637892348057,0.14666253454716557,4.104352834159333e-06,0.026930803613582042,0.0007617101709928012,Central Midfielder,0.6456956604082289,Defensive Midfielder,0.1686637892348057,Full Back,0.14666253454716557,False
279926,13466,Dadie,M,62,68,59,57,63,54,51,67,68,53,61,60,60,47,45,65,58,52,60,37,60,65,50,71,59,65,47,56,36,55,57,54,39,51,44,70,Right Winger,3,3,Right,"170cm / 5'7""",68kg / 150lb,"['RM', 'RB']",23,Spain,LALIGA HYPERMOTION,Real Sociedad B,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dadie/279926,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/279926_en.webp,Winger,0.003215534093075569,1.148208126694021e-07,0.001227703013118453,0.00032155983258747283,0.20312263705717692,0.0003124422510178567,0.6165118817110709,0.17528812722113998,Wide Midfielder,0.6165118817110709,Full Back,0.20312263705717692,Winger,0.17528812722113998,False
251346,13479,Josh Martin,M,62,80,57,58,66,41,49,81,79,57,55,63,56,54,48,59,58,63,57,55,57,64,84,77,55,62,63,46,30,43,42,37,50,56,49,38,Left Winger,4,3,Right,"177cm / 5'10""",70kg / 154lb,"['LB', 'LM']",24,England,EFL League Two,Cheltenham Town,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/josh-martin/251346,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/251346_en.webp,Winger,0.03973930168772508,1.7614232930323655e-10,0.006582439242079018,8.464033600205594e-06,0.0010570666325694666,0.0010846885939107581,0.7960282886956856,0.15549975093828747,Wide Midfielder,0.7960282886956856,Winger,0.15549975093828747,Attacking Midfielder,0.03973930168772508,False
265197,13345,Ayman Benarous,M,62,71,55,61,69,52,54,76,67,58,56,52,55,52,52,58,61,54,64,60,62,69,81,81,62,64,60,52,46,52,55,53,58,67,52,40,Central Midfielder,2,3,Left,"173cm / 5'8""",64kg / 141lb,['LM'],22,England,EFL League One,Plymouth Argyle,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ayman-benarous/265197,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265197_en.webp,Central Midfielder,0.32382904456990774,2.1728254256109945e-06,0.20605514058218713,0.0020921587746723404,0.02655742594723633,0.0009894993591970601,0.39633590859652135,0.04413864934485243,Wide Midfielder,0.39633590859652135,Attacking Midfielder,0.32382904456990774,Central Midfielder,0.20605514058218713,False
262959,13483,Yannik Jaeschke,M,62,64,63,60,60,36,68,65,64,65,65,61,60,57,62,57,60,57,64,55,56,60,58,58,62,62,60,34,63,33,33,27,73,73,72,48,Attacking Midfielder,3,2,Right,"184cm / 6'0""",79kg / 174lb,"['CM', 'ST']",32,Germany,3. Liga,TSV Havelse,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/yannik-jaeschke/262959,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262959_en.webp,Attacking Midfielder,0.06148496907503745,2.946872734485546e-11,0.0009698393141933006,2.052481526992225e-08,8.419227412119617e-08,0.8612669052523343,0.05561092786288437,0.020667253748992438,Striker,0.8612669052523343,Attacking Midfielder,0.06148496907503745,Wide Midfielder,0.05561092786288437,False
269149,13412,Elliot Newby,M,62,77,45,59,62,52,61,80,75,54,41,52,44,42,53,64,58,57,58,55,60,60,79,76,59,58,60,53,44,53,55,50,59,85,56,44,Left Midfielder,4,3,Right,"177cm / 5'10""",73kg / 161lb,"['RM', 'LB', 'LW']",30,England,EFL League Two,Barrow,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/elliot-newby/269149,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/269149_en.webp,Wide Midfielder,0.0011255917703205923,1.3217586180833256e-05,0.004619112923605469,0.0010238359106871462,0.8790946715655796,3.463978670389693e-06,0.11159405087618221,0.0025260553887737807,Full Back,0.8790946715655796,Wide Midfielder,0.11159405087618221,Central Midfielder,0.004619112923605469,False
260990,13449,Rocco Ascone,M,62,68,52,63,67,55,48,71,65,66,50,61,44,44,54,52,68,53,68,65,55,66,71,71,63,67,66,52,56,54,56,56,58,34,46,67,Central Midfielder,3,3,Left,"180cm / 5'11""",67kg / 148lb,['RW'],22,France,Allsvenskan,Halmstads BK,['Technical'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/rocco-ascone/260990,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/260990_en.webp,Central Midfielder,0.46109159236282443,4.436022696032458e-05,0.45261921971052843,0.011988106922280072,0.003729494289393369,0.0029613337965404417,0.059987901796983,0.007577990894489877,Attacking Midfielder,0.46109159236282443,Central Midfielder,0.45261921971052843,Wide Midfielder,0.059987901796983,False
241963,13407,Hamed Al Ghamdi,M,62,68,62,63,70,51,42,69,67,55,62,64,68,49,43,64,60,51,65,66,56,69,85,92,54,66,65,50,46,49,56,52,51,61,34,36,Central Midfielder,3,2,Right,"165cm / 5'5""",62kg / 137lb,['CAM'],27,Saudi Arabia,ROSHN Saudi League,Al Ittihad,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/hamed-al-ghamdi/241963,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/241963_en.webp,Central Midfielder,0.27914558838346015,3.8068704985329426e-08,0.23358386372597104,0.0006333915782637167,0.009699809310934608,0.000460386514583904,0.3910752673757667,0.08540165504231491,Wide Midfielder,0.3910752673757667,Attacking Midfielder,0.27914558838346015,Central Midfielder,0.23358386372597104,False
167512,13374,Shaun Whalley,M,62,68,61,59,64,51,56,69,67,61,61,64,59,57,60,62,61,58,60,55,50,62,79,81,63,60,61,56,55,45,53,49,60,70,54,41,Attacking Midfielder,3,3,Right,"176cm / 5'9""",67kg / 148lb,"['ST', 'RM', 'CM']",38,England,EFL League Two,Accrington,"['Chip Shot', 'Finesse Shot', 'Precision Header']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/shaun-whalley/167512,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/167512_en.webp,Attacking Midfielder,0.15324437264041782,1.1273351995575867e-05,0.083216882709174,0.0009416433931637436,0.061167972015774216,0.056210018057147745,0.5594280938516177,0.08577974398070913,Wide Midfielder,0.5594280938516177,Attacking Midfielder,0.15324437264041782,Winger,0.08577974398070913,False
71786,13349,Sergio Villamil,M,62,62,52,62,64,60,61,61,62,44,55,58,48,29,57,59,58,59,67,64,49,66,59,69,59,65,55,58,48,62,62,60,55,72,59,56,Central Midfielder,3,2,Right,"172cm / 5'8""",77kg / 170lb,['CDM'],31,Bolivia,Sudamericana,GV San José,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sergio-villamil/71786,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/71786_en.webp,Central Midfielder,0.014259884183764301,0.0014030312882996293,0.28732353702916974,0.5887833052103897,0.08930484202014985,2.7818290125713915e-06,0.01777927555454724,0.0011433428846670626,Defensive Midfielder,0.5887833052103897,Central Midfielder,0.28732353702916974,Full Back,0.08930484202014985,False
228751,13350,Marcin Listkowski,M,62,76,54,58,65,47,61,77,76,59,52,56,51,52,63,56,59,32,62,59,52,63,78,83,58,64,61,50,49,43,48,48,63,65,59,59,Attacking Midfielder,4,3,Right,"178cm / 5'10""",68kg / 150lb,"['LM', 'CM']",28,Poland,PKO BP Ekstraklasa,Jagiellonia,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/marcin-listkowski/228751,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/228751_en.webp,Attacking Midfielder,0.10217603763714735,1.6289131979639922e-06,0.10434865148009433,0.001280925515579066,0.017890589873993338,0.009608649841583515,0.6996783515132853,0.06501516522511912,Wide Midfielder,0.6996783515132853,Central Midfielder,0.10434865148009433,Attacking Midfielder,0.10217603763714735,False
229620,13406,Vladimir Rodić,M,62,65,58,57,63,48,65,69,62,62,60,55,59,55,48,58,63,42,59,52,51,59,79,82,63,61,61,50,37,47,52,50,54,69,63,68,Right Winger,3,3,Right,"176cm / 5'9""",74kg / 163lb,['RM'],32,Montenegro,Allsvenskan,Östers IF,"['Finesse Shot', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/vladimir-rodic/229620,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/229620_en.webp,Winger,0.2918321393883598,3.3645328968097e-07,0.18785386578114358,0.0031638101158534206,0.011781124911880304,0.04705766886158511,0.3382680220591625,0.12004303242872563,Wide Midfielder,0.3382680220591625,Attacking Midfielder,0.2918321393883598,Central Midfielder,0.18785386578114358,False
72284,13354,Tyrese Hall,M,62,69,50,60,65,58,58,70,69,54,46,57,52,39,47,50,62,56,65,64,53,66,71,78,57,62,61,60,49,56,61,59,58,61,59,52,Defensive Midfielder,4,2,Right,"169cm / 5'7""",73kg / 161lb,['CM'],20,England,EFL League Two,Notts County,['Press Proven'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tyrese-hall/72284,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/72284_en.webp,Defensive Midfielder,0.022934097941675825,0.0027612439497301596,0.5667882653628197,0.37729378128212643,0.02599539123135551,9.643291145019977e-06,0.003978150881529132,0.00023942605961822444,Central Midfielder,0.5667882653628197,Defensive Midfielder,0.37729378128212643,Full Back,0.02599539123135551,False
72384,13355,Luka Jurak,M,62,68,48,62,65,53,64,69,67,55,43,57,48,41,51,63,62,47,64,62,59,64,65,59,60,69,61,42,46,56,59,53,59,74,60,64,Central Midfielder,3,3,Left,"178cm / 5'10""",71kg / 157lb,['CAM'],20,Croatia,Liga Hrvatska,Hajduk Split,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/luka-jurak/72384,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/72384_en.webp,Central Midfielder,0.04641432516750316,1.0418129495671604e-05,0.2052742805371652,0.015632126794656965,0.11989321116291277,5.8990575274720814e-05,0.5867561366674228,0.025960510965568794,Wide Midfielder,0.5867561366674228,Central Midfielder,0.2052742805371652,Full Back,0.11989321116291277,False
258510,13365,Tobias Anselm,M,62,77,60,59,63,41,60,74,79,63,61,61,60,59,52,53,63,44,63,58,48,63,62,62,56,64,57,28,56,43,39,47,70,64,65,41,Striker,3,3,Right,"186cm / 6'1""",75kg / 165lb,['LW'],26,Austria,Ö. Bundesliga,WSG Tirol,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tobias-anselm/258510,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258510_en.webp,Striker,0.26583219994134977,3.3931688057733565e-09,0.005052589803082962,5.140551306802687e-07,4.0317468692136954e-05,0.24088279349319547,0.3580608939838393,0.13013068786154083,Wide Midfielder,0.3580608939838393,Attacking Midfielder,0.26583219994134977,Striker,0.24088279349319547,False
72627,13370,Andrei Dorobanțu,M,62,72,56,56,59,56,60,74,70,53,53,68,60,47,39,51,59,40,58,59,49,57,70,67,60,59,50,61,49,50,61,59,63,64,60,52,Right Back,3,2,Right,"180cm / 5'11""",75kg / 165lb,['RM'],21,Romania,SUPERLIGA,Unirea Slobozia,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/andrei-dorobantu/72627,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/72627_en.webp,Full Back,0.007693747047001086,0.006064407290533912,0.5065816330209685,0.26385049788780873,0.20104666393336298,0.0007811161933991636,0.013003018512587203,0.0009789161143383361,Central Midfielder,0.5065816330209685,Defensive Midfielder,0.26385049788780873,Full Back,0.20104666393336298,False
76859,13372,Elias Barsoum,M,62,81,54,56,63,47,58,84,78,58,58,48,57,36,39,55,57,51,60,59,33,61,78,71,56,63,55,55,46,32,57,49,65,59,57,57,Right Winger,3,3,Right,"177cm / 5'10""",71kg / 157lb,"['LW', 'LM', 'RM']",23,Sweden,Allsvenskan,Degerfors IF,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/elias-barsoum/76859,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/76859_en.webp,Winger,0.12591509320144703,1.8815638104663502e-06,0.2553789974568878,0.0017317484447997896,0.010307223431327511,0.005950157458037862,0.4549195965949937,0.14579530184869574,Wide Midfielder,0.4549195965949937,Central Midfielder,0.2553789974568878,Winger,0.14579530184869574,False
77152,13356,Sean Steur,M,62,72,52,63,71,50,52,70,73,60,51,55,48,47,56,60,72,55,63,60,65,71,77,75,63,70,70,50,46,49,51,49,53,50,53,51,Central Midfielder,4,3,Right,"180cm / 5'11""",62kg / 137lb,['CDM'],18,Holland,Eredivisie,Ajax,['Inventive'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sean-steur/77152,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/77152_en.webp,Central Midfielder,0.2884453324272195,2.6259367719759825e-07,0.08681723956352776,0.0005420785772665678,0.005935738898032053,0.0003143517107786561,0.5321107467366911,0.08583424949280734,Wide Midfielder,0.5321107467366911,Attacking Midfielder,0.2884453324272195,Central Midfielder,0.08681723956352776,False
256791,13379,Lee Jin Yong,M,62,59,48,59,62,60,71,56,61,48,41,60,56,43,36,46,62,53,65,64,51,62,65,64,60,64,49,61,52,58,63,61,63,80,71,64,Central Midfielder,3,2,Right,"180cm / 5'11""",73kg / 161lb,['CDM'],24,Korea Republic,K League 1,Daegu FC,"['Press Proven', 'Relentless']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lee-jin-yong/256791,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/256791_en.webp,Central Midfielder,0.00040495903057236613,0.0030307093631051388,0.2211774333211056,0.7750846106132061,0.0002931631577818805,1.3476715751160773e-07,8.650043526830408e-06,3.397035446370458e-07,Defensive Midfielder,0.7750846106132061,Central Midfielder,0.2211774333211056,Center Back,0.0030307093631051388,False
274528,13383,Lewis Schouten,M,62,68,47,59,59,60,66,64,72,42,44,57,46,39,47,44,60,53,66,64,50,58,51,47,57,67,52,61,58,59,63,58,70,60,71,60,Center Back,3,2,Right,"191cm / 6'3""",78kg / 172lb,"['CDM', 'CM']",21,Holland,Eredivisie,Excelsior,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lewis-schouten/274528,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/274528_en.webp,Center Back,0.00027955795729056165,0.07082259736223677,0.17020936317038615,0.7577112101083352,0.000940645534435586,7.188499471006425e-07,3.4636526132309396e-05,1.2704912361784357e-06,Defensive Midfielder,0.7577112101083352,Central Midfielder,0.17020936317038615,Center Back,0.07082259736223677,False
72598,13384,Grzegorz Rogala,M,62,64,45,65,61,57,66,63,64,54,40,50,51,35,48,66,61,48,67,67,64,59,63,63,59,62,63,57,57,57,56,57,66,65,67,65,Left Midfielder,1,2,Left,"185cm / 6'1""",79kg / 174lb,"['LB', 'LW']",30,Poland,PKO BP Ekstraklasa,GKS Katowice,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/grzegorz-rogala/72598,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/72598_en.webp,Wide Midfielder,0.005043332163231284,0.010321049593250038,0.11178968276001527,0.11079027025461313,0.7377298344571177,5.238123495781017e-06,0.023491172551470044,0.0008294200968066638,Full Back,0.7377298344571177,Central Midfielder,0.11178968276001527,Defensive Midfielder,0.11079027025461313,False
264065,13388,Alessandro Lopane,M,62,69,52,58,65,58,56,72,66,59,52,55,50,44,48,45,60,50,64,60,53,62,83,78,61,63,57,59,47,57,61,58,55,66,50,60,Defensive Midfielder,2,2,Right,"170cm / 5'7""",75kg / 165lb,"['RM', 'LM', 'RW']",21,Australia,A-League,Melbourne City,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alessandro-lopane/264065,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264065_en.webp,Defensive Midfielder,0.05242061598158588,0.0001758723350745615,0.7248827225150486,0.21485876188287623,0.004831114586718231,0.0002176908180540352,0.0023530862806894638,0.0002601355999530779,Central Midfielder,0.7248827225150486,Defensive Midfielder,0.21485876188287623,Attacking Midfielder,0.05242061598158588,False
224685,13405,Zhang Xiaobin,M,62,54,55,57,57,58,75,55,54,58,53,58,60,40,52,46,62,39,63,64,44,54,60,61,63,61,52,63,51,63,54,53,68,76,81,61,Central Midfielder,2,2,Right,"188cm / 6'2""",79kg / 174lb,"['CDM', 'CB']",32,China PR,CSL,SZ Peng City,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/zhang-xiaobin/224685,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/224685_en.webp,Central Midfielder,0.00457842952568726,0.0020538305283400787,0.4807299214377057,0.5122357108545297,0.0001214001484318587,0.00021097882832727777,6.275953261611228e-05,6.96914436202307e-06,Defensive Midfielder,0.5122357108545297,Central Midfielder,0.4807299214377057,Attacking Midfielder,0.00457842952568726,False
